CustomerID;Age;Gender;Tenure;Usage Frequency;Support Calls;Payment Delay;Subscription Type;Contract Length;Total Spend;Last Interaction;Churn;Region;Operador
365;57;Female;41;7;3;25;Premium;Quarterly;130;18;1;Lima;Claro
366;56;Female;30;24;7;10;Standard;Monthly;862;7;0;Lima;Claro
367;62;Female;47;8;10;7;Basic;Annual;107;9;0;Lima;Claro
368;29;Male;1;1;2;1;Premium;Quarterly;431;8;0;Lima;Claro
369;50;Female;41;11;7;10;Standard;Monthly;503;24;0;Lima;Claro
370;54;Female;30;6;1;24;Standard;Monthly;721;16;1;Lima;Claro
371;55;Female;39;30;6;1;Basic;Annual;795;2;0;Lima;Claro
372;30;Female;37;28;5;17;Premium;Annual;124;19;1;Lima;Claro
373;53;Female;45;25;1;11;Standard;Monthly;420;18;0;Lima;Claro
374;62;Male;14;5;0;8;Standard;Quarterly;197;5;0;Lima;Claro
375;57;Female;35;15;1;17;Premium;Quarterly;632;19;0;Lima;Claro
376;25;Female;46;30;7;22;Premium;Quarterly;982;18;1;Lima;Claro
377;34;Male;17;23;9;28;Standard;Quarterly;421;16;0;Lima;Claro
378;59;Female;1;11;5;23;Basic;Quarterly;687;9;0;Lima;Claro
379;35;Male;2;25;3;23;Basic;Monthly;899;29;0;Lima;Claro
380;24;Male;13;8;5;1;Premium;Quarterly;686;15;0;Lima;Claro
381;21;Female;45;5;2;10;Basic;Annual;288;11;0;Lima;Claro
382;50;Female;40;7;2;23;Basic;Annual;928;27;0;Lima;Claro
383;53;Male;10;17;4;25;Premium;Annual;321;12;0;Lima;Claro
384;27;Male;39;18;1;11;Basic;Annual;651;27;0;Lima;Claro
385;23;Male;20;14;3;22;Premium;Annual;924;20;0;Lima;Claro
386;41;Female;41;15;10;27;Premium;Quarterly;814;19;1;Lima;Claro
387;54;Male;41;21;2;17;Standard;Monthly;420;21;0;Lima;Claro
388;57;Female;55;12;4;26;Basic;Monthly;265;8;1;Lima;Claro
389;46;Male;37;21;9;6;Basic;Monthly;425;21;0;Lima;Claro
390;52;Female;33;27;0;1;Standard;Monthly;808;10;0;Lima;Claro
391;24;Male;32;28;5;9;Premium;Monthly;218;2;0;Lima;Claro
392;45;Male;3;6;1;17;Standard;Annual;418;10;0;Lima;Claro
393;47;Female;12;18;1;13;Premium;Annual;872;24;0;Lima;Claro
394;24;Female;14;11;9;6;Basic;Quarterly;693;27;0;Lima;Claro
395;65;Male;45;2;3;16;Standard;Annual;738;1;0;Lima;Claro
396;32;Male;52;5;10;7;Premium;Annual;839;10;0;Lima;Claro
397;39;Female;36;30;7;5;Standard;Quarterly;149;4;0;Lima;Claro
398;36;Female;28;24;2;24;Premium;Quarterly;136;1;1;Lima;Claro
399;57;Male;57;7;5;26;Premium;Annual;699;26;1;Lima;Claro
400;26;Male;19;17;7;23;Premium;Quarterly;870;2;0;Lima;Claro
401;54;Male;38;24;3;13;Basic;Annual;619;5;0;Lima;Claro
402;54;Female;46;6;2;15;Basic;Monthly;959;4;0;Lima;Claro
403;60;Female;12;5;1;17;Basic;Annual;826;7;0;Lima;Claro
404;45;Female;16;3;0;8;Basic;Monthly;763;24;0;Lima;Claro
405;21;Male;1;30;4;4;Premium;Annual;642;21;0;Lima;Claro
406;65;Male;27;17;3;23;Premium;Annual;328;23;0;Lima;Claro
407;21;Female;41;24;5;10;Basic;Annual;524;13;0;Lima;Claro
408;63;Female;60;30;0;7;Premium;Annual;494;19;0;Lima;Claro
409;40;Female;49;5;6;21;Standard;Monthly;292;14;1;Lima;Claro
410;31;Female;9;11;4;19;Premium;Annual;999;2;0;Lima;Claro
411;44;Male;45;26;3;1;Standard;Annual;927;9;0;Lima;Claro
412;33;Female;51;1;5;9;Standard;Quarterly;415;3;0;Lima;Claro
413;52;Female;56;10;4;5;Standard;Quarterly;444;9;0;Lima;Claro
414;25;Female;25;30;6;3;Premium;Annual;425;29;0;Lima;Claro
415;33;Female;16;4;5;21;Premium;Annual;233;21;1;Lima;Claro
416;18;Male;21;10;7;20;Basic;Monthly;968;18;0;Lima;Claro
417;63;Female;11;8;1;20;Standard;Annual;534;27;0;Lima;Claro
418;34;Male;58;29;0;13;Premium;Quarterly;238;29;0;Lima;Claro
419;31;Male;34;1;9;24;Premium;Annual;190;16;1;Lima;Claro
420;28;Female;43;23;0;9;Standard;Annual;421;13;0;Lima;Claro
421;44;Male;29;27;6;2;Standard;Monthly;653;8;0;Lima;Claro
422;30;Female;30;4;3;8;Basic;Quarterly;536;27;0;Lima;Claro
423;43;Male;31;3;2;20;Basic;Annual;406;13;0;Lima;Claro
424;36;Male;24;22;5;25;Standard;Annual;665;20;1;Lima;Claro
425;18;Male;8;3;7;20;Premium;Quarterly;412;26;0;Lima;Claro
426;46;Female;43;3;6;19;Basic;Monthly;165;23;1;Lima;Claro
427;54;Male;18;4;1;22;Basic;Monthly;272;29;0;Lima;Claro
428;42;Female;52;5;6;30;Standard;Quarterly;271;29;1;Lima;Claro
429;39;Female;12;28;0;1;Standard;Monthly;233;27;0;Lima;Claro
430;36;Female;36;24;2;13;Standard;Quarterly;535;1;0;Lima;Claro
431;19;Female;58;15;9;17;Basic;Monthly;317;2;1;Lima;Claro
432;50;Male;36;28;7;0;Premium;Annual;775;11;0;Lima;Claro
433;58;Female;9;19;4;26;Basic;Annual;805;21;0;Lima;Claro
434;43;Female;29;24;6;4;Premium;Quarterly;675;21;0;Lima;Claro
435;29;Female;33;2;7;13;Premium;Quarterly;190;9;0;Lima;Claro
436;20;Male;58;2;5;2;Basic;Quarterly;524;4;0;Lima;Claro
437;57;Female;34;1;5;20;Premium;Monthly;790;10;1;Lima;Claro
438;25;Male;47;28;0;22;Premium;Monthly;548;1;0;Lima;Claro
439;63;Male;23;13;3;19;Premium;Monthly;966;19;0;Lima;Claro
440;42;Male;25;6;4;6;Basic;Monthly;590;2;0;Lima;Claro
441;47;Male;1;21;10;21;Basic;Quarterly;271;21;0;Lima;Claro
442;50;Male;7;15;10;6;Basic;Quarterly;921;14;0;Lima;Claro
443;23;Male;7;27;8;18;Standard;Annual;776;16;0;Lima;Claro
444;37;Male;9;10;7;28;Basic;Annual;383;5;0;Lima;Claro
445;18;Female;1;21;8;17;Standard;Annual;360;28;0;Lima;Claro
446;64;Male;45;26;2;20;Premium;Quarterly;676;11;0;Lima;Claro
447;20;Female;6;21;8;26;Premium;Annual;948;3;0;Lima;Claro
448;22;Male;33;5;1;0;Premium;Quarterly;982;13;0;Lima;Claro
449;59;Female;44;6;10;26;Standard;Monthly;291;15;1;Lima;Claro
450;27;Female;21;4;10;21;Standard;Annual;900;4;0;Lima;Claro
451;24;Female;27;15;2;6;Standard;Quarterly;907;9;0;Lima;Claro
452;29;Male;49;25;10;24;Premium;Monthly;865;23;1;Lima;Claro
453;53;Male;30;24;4;24;Premium;Quarterly;346;29;0;Lima;Claro
454;38;Male;31;9;3;5;Standard;Monthly;158;10;0;Lima;Claro
455;44;Female;1;25;6;2;Premium;Monthly;474;2;0;Lima;Claro
456;51;Female;2;24;4;28;Standard;Quarterly;846;28;0;Lima;Claro
457;30;Male;53;7;9;20;Standard;Annual;307;8;1;Lima;Claro
458;22;Male;52;9;5;8;Premium;Annual;788;19;0;Lima;Claro
459;33;Female;55;15;8;30;Basic;Annual;611;16;1;Lima;Claro
460;24;Female;1;16;10;11;Basic;Monthly;583;20;0;Lima;Claro
461;46;Male;30;29;5;10;Premium;Annual;447;30;0;Lima;Claro
462;55;Male;1;9;9;17;Premium;Annual;337;30;0;Lima;Claro
463;30;Male;58;5;7;22;Premium;Quarterly;848;6;1;Lima;Claro
464;30;Male;35;25;1;26;Basic;Monthly;228;15;0;Lima;Claro
465;45;Male;13;29;3;18;Premium;Quarterly;642;18;0;Lima;Claro
466;22;Female;49;23;0;19;Standard;Annual;168;14;0;Lima;Claro
467;58;Female;38;6;9;29;Standard;Annual;284;29;1;Lima;Claro
468;22;Male;56;3;2;29;Basic;Quarterly;792;12;0;Lima;Claro
469;59;Male;3;7;6;22;Standard;Quarterly;466;6;0;Lima;Claro
470;56;Female;21;6;2;12;Basic;Quarterly;823;8;0;Lima;Claro
471;36;Male;30;19;9;11;Basic;Annual;121;3;0;Lima;Claro
472;35;Male;30;30;7;1;Standard;Quarterly;350;8;0;Lima;Claro
473;61;Male;49;8;4;10;Basic;Annual;880;14;0;Lima;Claro
474;48;Female;19;27;6;12;Premium;Monthly;992;12;0;Lima;Claro
475;23;Male;32;1;6;27;Standard;Quarterly;336;25;1;Lima;Claro
476;47;Male;40;8;9;8;Standard;Monthly;562;17;0;Lima;Claro
477;61;Male;53;30;0;0;Basic;Annual;521;1;0;Lima;Claro
478;61;Female;60;24;1;25;Standard;Quarterly;681;27;0;Lima;Claro
479;26;Female;59;8;4;26;Basic;Monthly;409;20;1;Lima;Claro
480;25;Female;15;30;1;4;Premium;Monthly;690;20;0;Lima;Claro
481;22;Female;49;7;8;8;Standard;Annual;751;5;0;Lima;Claro
482;30;Female;24;8;6;0;Basic;Monthly;191;17;0;Lima;Claro
483;51;Female;11;8;7;3;Basic;Monthly;649;20;0;Lima;Claro
484;42;Female;20;6;2;16;Standard;Monthly;445;29;0;Lima;Claro
485;25;Male;25;30;0;23;Premium;Annual;641;4;0;Lima;Claro
486;25;Female;24;17;6;22;Standard;Annual;489;12;1;Lima;Claro
487;22;Female;36;30;4;7;Basic;Annual;362;2;0;Lima;Claro
488;46;Male;11;19;2;7;Standard;Quarterly;612;8;0;Lima;Claro
489;24;Male;19;18;4;30;Basic;Annual;814;20;0;Lima;Claro
490;43;Female;48;6;3;15;Premium;Quarterly;183;17;0;Lima;Claro
491;46;Male;52;22;3;16;Premium;Monthly;494;17;0;Lima;Claro
492;39;Female;44;30;2;30;Standard;Annual;844;23;0;Lima;Claro
493;35;Male;22;4;2;25;Basic;Quarterly;735;15;0;Lima;Claro
494;61;Male;16;25;8;19;Standard;Quarterly;804;19;0;Lima;Claro
495;51;Male;38;26;1;18;Premium;Monthly;318;5;0;Lima;Claro
496;28;Male;60;16;9;7;Basic;Monthly;494;5;0;Lima;Claro
497;26;Female;44;15;1;24;Standard;Quarterly;109;5;1;Lima;Claro
498;64;Male;37;3;1;14;Standard;Annual;457;15;0;Lima;Claro
499;30;Female;24;15;0;2;Premium;Quarterly;755;15;0;Lima;Claro
500;36;Female;34;24;8;30;Standard;Quarterly;948;30;1;Lima;Claro
501;32;Male;43;8;2;14;Standard;Annual;323;7;0;Lima;Claro
502;45;Male;7;30;7;25;Basic;Annual;978;29;0;Lima;Claro
503;18;Female;21;2;7;3;Premium;Annual;312;8;0;Lima;Claro
504;34;Female;27;20;0;17;Basic;Annual;399;4;0;Lima;Claro
505;23;Male;24;6;1;28;Basic;Monthly;388;15;0;Lima;Claro
506;61;Female;8;18;0;5;Standard;Quarterly;447;19;0;Lima;Claro
507;47;Female;39;15;6;9;Premium;Monthly;912;12;0;Lima;Claro
508;31;Female;33;30;8;14;Standard;Quarterly;543;27;0;Lima;Claro
509;25;Male;7;11;8;29;Standard;Monthly;441;10;0;Lima;Claro
510;24;Female;25;23;9;11;Premium;Annual;314;21;0;Lima;Claro
511;59;Male;26;28;0;27;Standard;Monthly;523;29;0;Lima;Claro
512;50;Female;32;9;1;29;Basic;Quarterly;752;14;0;Lima;Claro
513;59;Female;45;14;7;16;Premium;Monthly;440;7;1;Lima;Claro
514;55;Male;52;11;0;11;Standard;Annual;478;11;0;Lima;Claro
515;56;Female;23;18;2;14;Basic;Annual;625;6;0;Lima;Claro
516;61;Female;24;15;3;13;Premium;Monthly;770;11;0;Lima;Claro
517;39;Female;48;1;8;16;Premium;Quarterly;317;12;1;Lima;Claro
518;64;Female;15;13;6;6;Basic;Quarterly;493;25;0;Lima;Claro
519;35;Female;52;2;4;20;Premium;Quarterly;851;9;0;Lima;Claro
520;27;Male;54;11;3;27;Basic;Annual;389;27;0;Lima;Claro
521;46;Female;29;2;8;21;Basic;Annual;344;17;1;Lima;Claro
522;54;Male;9;1;4;2;Standard;Annual;590;26;1;Lima;Claro
523;37;Male;15;11;6;14;Premium;Monthly;152;14;0;Lima;Claro
524;27;Female;56;8;0;23;Basic;Monthly;833;11;1;Lima;Claro
525;37;Female;13;13;8;12;Standard;Quarterly;439;18;0;Lima;Claro
526;27;Male;15;24;5;10;Standard;Annual;831;13;0;Lima;Claro
527;47;Male;53;8;0;21;Standard;Quarterly;745;9;0;Lima;Claro
528;63;Female;10;24;1;4;Standard;Monthly;919;15;0;Lima;Claro
529;63;Female;20;15;9;13;Premium;Monthly;704;3;0;Lima;Claro
530;30;Male;11;1;5;6;Standard;Annual;373;23;1;Lima;Claro
531;53;Male;52;10;0;0;Basic;Annual;974;8;0;Lima;Claro
532;30;Female;59;3;7;0;Premium;Quarterly;956;27;0;Lima;Claro
533;25;Female;32;15;5;10;Premium;Annual;849;27;0;Lima;Claro
534;18;Male;13;4;6;30;Premium;Annual;857;22;0;Lima;Claro
535;36;Male;57;21;0;27;Standard;Quarterly;648;19;0;Lima;Claro
536;62;Female;17;19;8;15;Standard;Monthly;182;19;0;Lima;Claro
537;64;Female;4;15;7;13;Premium;Quarterly;344;23;0;Lima;Claro
538;62;Male;50;15;0;22;Premium;Monthly;913;9;0;Lima;Claro
539;22;Female;22;22;9;5;Standard;Monthly;534;17;0;Lima;Claro
540;38;Female;12;29;8;3;Standard;Quarterly;619;10;0;Lima;Claro
541;59;Female;46;8;7;12;Standard;Quarterly;891;6;0;Lima;Claro
542;37;Male;5;18;3;30;Basic;Quarterly;569;25;0;Lima;Claro
543;35;Male;40;7;3;23;Premium;Quarterly;752;13;0;Lima;Claro
544;28;Male;5;8;0;28;Premium;Monthly;880;3;0;Lima;Claro
545;23;Male;59;11;10;1;Premium;Annual;970;16;0;Lima;Claro
546;38;Male;11;10;1;27;Standard;Monthly;155;8;0;Lima;Claro
547;51;Female;20;2;6;8;Standard;Annual;230;23;1;Lima;Claro
548;46;Male;60;11;8;11;Standard;Quarterly;805;26;0;Lima;Claro
549;60;Female;10;1;2;16;Premium;Monthly;328;20;0;Lima;Claro
550;60;Female;49;23;3;7;Standard;Annual;166;12;0;Lima;Claro
551;48;Male;5;29;6;1;Premium;Monthly;976;22;0;Lima;Claro
552;36;Male;26;15;2;25;Premium;Quarterly;654;30;0;Lima;Claro
553;63;Male;39;29;4;19;Standard;Annual;780;2;0;Lima;Claro
554;26;Male;3;29;2;16;Standard;Monthly;936;4;0;Lima;Claro
555;30;Male;33;14;7;30;Standard;Annual;482;24;1;Lima;Claro
556;18;Female;3;30;5;28;Standard;Annual;647;12;0;Lima;Claro
557;24;Male;43;2;1;7;Premium;Annual;186;11;1;Lima;Claro
558;58;Female;16;6;8;22;Basic;Monthly;845;8;1;Lima;Claro
559;38;Female;60;29;3;5;Premium;Annual;523;4;0;Lima;Claro
560;28;Female;38;9;5;23;Basic;Monthly;885;16;1;Lima;Claro
561;27;Female;55;11;6;24;Standard;Annual;993;18;1;Lima;Claro
562;41;Female;38;23;8;21;Standard;Quarterly;569;7;1;Lima;Claro
563;58;Male;14;21;8;11;Standard;Monthly;334;13;0;Lima;Claro
564;25;Male;44;4;9;25;Standard;Monthly;293;1;1;Lima;Claro
565;41;Female;5;9;2;12;Premium;Annual;447;2;0;Lima;Claro
566;42;Male;57;2;4;11;Standard;Annual;534;17;0;Lima;Claro
567;61;Female;3;16;10;15;Standard;Quarterly;158;7;0;Lima;Claro
568;59;Female;12;13;3;14;Basic;Annual;701;27;0;Lima;Claro
569;52;Male;6;8;4;28;Standard;Annual;536;8;0;Lima;Claro
570;32;Male;45;16;3;3;Standard;Quarterly;457;29;0;Lima;Claro
571;22;Female;12;12;10;6;Premium;Quarterly;801;9;0;Lima;Claro
572;36;Male;4;17;6;27;Standard;Monthly;133;25;0;Lima;Claro
573;45;Female;42;13;6;15;Premium;Annual;206;17;0;Lima;Claro
574;22;Female;53;9;10;4;Premium;Quarterly;636;8;0;Lima;Claro
575;23;Male;21;21;10;14;Basic;Quarterly;125;5;0;Lima;Claro
576;30;Female;18;26;0;7;Basic;Annual;471;20;0;Lima;Claro
577;35;Female;44;3;2;30;Standard;Monthly;748;20;1;Lima;Claro
578;43;Male;20;23;1;5;Premium;Quarterly;501;6;0;Lima;Claro
579;49;Male;20;2;4;7;Basic;Monthly;104;8;0;Lima;Claro
580;41;Female;27;12;4;5;Premium;Quarterly;512;25;0;Lima;Claro
581;54;Female;22;8;1;23;Premium;Monthly;554;28;1;Lima;Claro
582;55;Female;26;21;8;15;Basic;Quarterly;710;3;0;Lima;Claro
583;56;Female;59;22;10;5;Premium;Annual;722;23;0;Lima;Claro
584;25;Male;34;12;8;2;Premium;Quarterly;580;5;0;Lima;Claro
585;53;Female;58;3;8;18;Basic;Quarterly;634;11;1;Lima;Claro
586;54;Male;19;17;5;10;Standard;Monthly;668;26;0;Lima;Claro
587;63;Male;39;21;8;17;Standard;Quarterly;821;24;1;Lima;Claro
588;25;Male;7;11;5;6;Standard;Monthly;724;29;0;Lima;Claro
589;29;Male;52;14;2;29;Standard;Monthly;685;5;0;Lima;Claro
590;31;Male;8;2;0;3;Premium;Monthly;990;30;0;Lima;Claro
591;52;Female;2;5;3;19;Basic;Monthly;760;16;0;Lima;Claro
592;55;Male;33;24;10;19;Premium;Annual;282;29;1;Lima;Claro
593;45;Male;56;23;0;10;Basic;Annual;905;5;0;Lima;Claro
594;18;Male;13;7;2;24;Premium;Quarterly;476;10;0;Lima;Claro
595;61;Male;8;5;0;12;Premium;Annual;192;10;0;Lima;Claro
596;30;Female;54;28;7;2;Premium;Quarterly;400;5;0;Lima;Claro
597;18;Male;15;10;3;4;Standard;Annual;289;3;0;Lima;Claro
598;39;Female;24;28;7;10;Premium;Annual;705;27;0;Lima;Claro
599;47;Female;46;12;4;25;Standard;Quarterly;330;8;1;Lima;Claro
600;60;Female;49;12;10;6;Standard;Quarterly;784;6;0;Lima;Claro
601;26;Male;2;23;5;19;Premium;Monthly;553;1;0;Lima;Claro
602;25;Male;12;26;10;6;Premium;Quarterly;507;15;0;Lima;Claro
603;24;Male;22;20;3;13;Standard;Monthly;113;11;0;Lima;Claro
604;38;Female;58;7;4;29;Premium;Monthly;379;9;1;Lima;Claro
605;32;Male;52;5;3;8;Basic;Quarterly;415;20;0;Lima;Claro
606;19;Male;1;6;8;17;Basic;Monthly;577;28;0;Lima;Claro
607;39;Female;15;11;1;0;Premium;Quarterly;265;25;0;Lima;Claro
608;45;Male;51;25;9;30;Standard;Annual;267;15;1;Lima;Claro
609;30;Female;42;9;2;17;Premium;Quarterly;287;17;0;Lima;Claro
610;53;Female;15;21;5;24;Basic;Quarterly;495;8;1;Lima;Claro
611;42;Female;42;4;7;26;Basic;Monthly;416;22;1;Lima;Claro
612;61;Female;7;26;3;20;Basic;Annual;854;10;0;Lima;Claro
613;43;Male;33;26;6;23;Premium;Annual;196;5;1;Lima;Claro
614;45;Male;53;16;9;7;Premium;Quarterly;470;9;0;Lima;Claro
615;20;Female;42;11;9;3;Premium;Quarterly;618;16;0;Lima;Claro
616;29;Female;8;4;1;18;Premium;Monthly;245;12;0;Lima;Claro
617;44;Male;20;24;10;10;Basic;Quarterly;377;26;0;Lima;Claro
618;33;Male;54;16;9;14;Premium;Annual;317;9;0;Lima;Claro
619;34;Male;35;11;7;3;Basic;Monthly;970;16;0;Lima;Claro
620;39;Male;24;11;7;15;Basic;Annual;198;25;0;Lima;Claro
621;60;Male;50;1;0;27;Premium;Quarterly;962;17;0;Lima;Claro
622;33;Male;17;18;0;13;Basic;Annual;371;5;0;Lima;Claro
623;36;Female;32;24;9;15;Premium;Monthly;586;4;0;Lima;Claro
624;59;Female;51;1;6;26;Basic;Monthly;363;18;1;Lima;Claro
625;57;Female;59;28;7;0;Basic;Monthly;475;19;0;Lima;Claro
626;33;Male;3;19;5;3;Standard;Monthly;338;15;0;Lima;Claro
627;46;Male;6;28;4;13;Premium;Monthly;493;20;0;Lima;Claro
628;40;Male;47;11;5;14;Basic;Quarterly;947;15;0;Lima;Claro
629;56;Male;11;12;5;21;Premium;Quarterly;287;22;0;Lima;Claro
630;24;Male;44;12;9;28;Premium;Annual;935;9;1;Lima;Claro
631;46;Male;30;26;8;25;Premium;Monthly;338;21;1;Lima;Claro
632;20;Female;56;29;6;13;Basic;Quarterly;131;11;0;Lima;Claro
633;64;Female;6;7;9;12;Premium;Monthly;553;13;0;Lima;Claro
634;62;Female;22;18;8;18;Standard;Monthly;202;16;0;Lima;Claro
635;22;Female;49;29;5;19;Standard;Annual;221;23;1;Lima;Claro
636;64;Female;44;22;1;1;Premium;Annual;913;18;0;Lima;Claro
637;57;Male;30;3;8;3;Basic;Monthly;652;16;1;Lima;Claro
638;61;Female;55;17;6;6;Basic;Monthly;747;5;0;Lima;Claro
639;22;Male;51;14;8;23;Standard;Annual;559;30;1;Lima;Claro
640;47;Male;38;3;8;30;Basic;Quarterly;973;20;1;Lima;Claro
641;31;Female;6;6;2;0;Premium;Monthly;188;13;0;Lima;Claro
642;62;Male;4;15;2;0;Premium;Quarterly;846;2;0;Lima;Claro
643;56;Female;39;11;1;1;Premium;Quarterly;413;8;0;Lima;Claro
644;39;Male;19;10;4;24;Standard;Annual;742;28;0;Lima;Claro
645;41;Male;40;19;0;3;Premium;Monthly;520;2;0;Lima;Claro
646;55;Male;44;3;9;25;Premium;Annual;431;7;1;Lima;Claro
647;60;Female;26;4;5;25;Standard;Annual;935;6;1;Lima;Claro
648;53;Male;4;9;8;1;Standard;Monthly;903;6;0;Lima;Claro
649;50;Male;27;25;5;17;Basic;Quarterly;181;21;1;Lima;Claro
650;61;Female;32;20;7;26;Basic;Quarterly;908;3;1;Lima;Claro
651;32;Female;52;20;2;28;Standard;Quarterly;859;3;0;Lima;Claro
652;56;Female;46;30;0;10;Standard;Annual;924;3;0;Lima;Claro
653;42;Male;40;12;0;1;Standard;Quarterly;858;26;0;Lima;Claro
654;50;Male;47;14;9;14;Premium;Monthly;659;26;0;Lima;Claro
655;58;Male;41;8;9;4;Standard;Annual;955;19;0;Lima;Claro
656;43;Female;15;15;5;22;Standard;Annual;584;15;0;Lima;Claro
657;51;Female;35;9;10;19;Basic;Monthly;686;24;1;Lima;Claro
658;36;Male;55;30;6;11;Premium;Monthly;591;13;0;Lima;Claro
659;54;Male;43;15;9;15;Standard;Annual;851;1;0;Lima;Claro
660;18;Female;5;30;1;15;Standard;Annual;934;21;0;Lima;Claro
661;22;Female;28;8;2;8;Premium;Annual;174;14;0;Lima;Claro
662;65;Male;58;25;1;23;Premium;Annual;111;17;0;Lima;Claro
663;29;Male;37;12;7;22;Standard;Monthly;369;23;1;Lima;Claro
664;29;Female;23;17;0;12;Basic;Quarterly;601;28;0;Lima;Claro
665;24;Male;39;4;2;2;Basic;Quarterly;861;27;0;Lima;Claro
666;56;Female;43;19;6;4;Basic;Quarterly;306;13;0;Lima;Claro
667;19;Female;10;5;3;20;Premium;Quarterly;536;4;0;Lima;Claro
668;60;Female;16;12;8;10;Premium;Quarterly;855;2;0;Lima;Claro
669;24;Female;47;13;2;28;Premium;Monthly;833;13;1;Lima;Claro
670;59;Male;13;2;9;4;Standard;Quarterly;758;23;1;Lima;Claro
671;33;Male;28;6;6;19;Standard;Monthly;340;15;1;Lima;Claro
672;20;Male;23;8;10;30;Premium;Quarterly;314;27;0;Lima;Claro
673;34;Male;5;9;8;21;Premium;Quarterly;247;26;0;Lima;Claro
674;34;Female;60;24;4;9;Standard;Quarterly;726;16;0;Lima;Claro
675;41;Male;52;29;0;29;Basic;Quarterly;779;2;0;Lima;Claro
676;32;Male;19;6;10;10;Premium;Annual;231;13;0;Lima;Claro
677;21;Male;12;8;1;9;Premium;Quarterly;756;4;0;Lima;Claro
678;44;Male;28;6;8;4;Basic;Quarterly;519;11;0;Lima;Claro
679;50;Female;13;24;9;2;Standard;Quarterly;132;29;0;Lima;Claro
680;41;Female;27;21;3;22;Basic;Quarterly;608;25;0;Lima;Claro
681;28;Male;49;15;6;16;Premium;Annual;796;1;1;Lima;Claro
682;41;Female;16;4;5;7;Basic;Monthly;873;24;0;Lima;Claro
683;42;Male;53;2;9;3;Premium;Quarterly;218;9;0;Lima;Claro
684;53;Male;47;26;3;14;Premium;Monthly;126;10;0;Lima;Claro
685;37;Male;39;4;2;20;Standard;Monthly;311;23;0;Lima;Claro
686;49;Female;39;2;3;1;Premium;Annual;997;20;0;Lima;Claro
687;63;Female;37;27;5;30;Premium;Monthly;882;2;1;Lima;Claro
688;37;Female;51;14;3;19;Standard;Quarterly;720;30;0;Lima;Claro
689;20;Female;18;28;5;4;Basic;Annual;589;17;0;Lima;Claro
690;39;Male;46;28;0;25;Premium;Annual;581;25;0;Lima;Claro
691;43;Female;17;15;5;24;Standard;Quarterly;853;25;0;Lima;Claro
692;20;Male;27;26;3;6;Basic;Quarterly;969;7;0;Lima;Claro
693;33;Male;46;3;8;4;Premium;Monthly;681;7;0;Lima;Claro
694;33;Male;52;24;2;17;Basic;Monthly;996;27;0;Lima;Claro
695;65;Female;6;29;0;19;Premium;Annual;267;21;0;Lima;Claro
696;34;Male;49;5;9;0;Standard;Quarterly;884;7;0;Lima;Claro
697;44;Male;27;9;7;27;Basic;Quarterly;462;22;1;Lima;Claro
698;45;Male;25;16;5;12;Standard;Annual;702;3;0;Lima;Claro
699;20;Male;14;19;7;0;Basic;Monthly;309;26;0;Lima;Claro
700;30;Female;33;10;6;15;Basic;Quarterly;519;15;0;Lima;Claro
701;31;Female;6;6;5;29;Premium;Annual;187;18;1;Lima;Claro
702;28;Male;3;21;0;6;Premium;Monthly;769;30;0;Lima;Claro
703;31;Female;58;26;3;9;Basic;Monthly;248;8;0;Lima;Claro
704;44;Female;47;6;1;2;Standard;Monthly;483;7;0;Lima;Claro
705;41;Female;4;21;7;7;Basic;Monthly;948;17;0;Lima;Claro
706;42;Male;60;2;3;24;Basic;Monthly;293;8;0;Lima;Claro
707;44;Female;29;10;9;28;Basic;Monthly;827;23;1;Lima;Claro
708;39;Male;25;9;3;12;Basic;Annual;640;17;0;Lima;Claro
709;53;Female;34;11;4;9;Basic;Annual;804;21;0;Lima;Claro
710;63;Female;16;19;7;20;Standard;Monthly;496;6;0;Lima;Claro
711;42;Female;8;29;1;4;Standard;Monthly;374;5;0;Lima;Claro
712;30;Female;51;29;7;26;Premium;Quarterly;867;11;1;Lima;Claro
713;30;Male;34;16;6;12;Standard;Quarterly;769;17;0;Lima;Claro
714;34;Female;56;11;8;0;Standard;Quarterly;873;30;0;Lima;Claro
715;41;Female;42;28;7;19;Basic;Quarterly;109;24;1;Lima;Claro
716;25;Male;4;13;8;24;Basic;Annual;106;19;0;Lima;Claro
717;31;Female;14;10;9;15;Premium;Annual;824;16;0;Lima;Claro
718;50;Female;11;22;3;14;Premium;Quarterly;610;5;0;Lima;Claro
719;19;Male;21;5;6;16;Standard;Quarterly;369;22;0;Lima;Claro
720;29;Male;27;2;7;7;Basic;Annual;731;30;0;Lima;Claro
721;22;Female;30;10;4;15;Standard;Monthly;924;6;0;Lima;Claro
722;33;Female;38;5;5;29;Basic;Monthly;211;18;1;Lima;Claro
723;47;Male;12;24;4;26;Standard;Quarterly;184;15;0;Lima;Claro
724;53;Female;22;10;0;9;Premium;Quarterly;328;14;0;Lima;Claro
725;32;Male;60;21;9;1;Basic;Annual;339;27;0;Lima;Claro
726;25;Female;45;28;10;9;Standard;Quarterly;350;29;0;Lima;Claro
727;36;Male;38;26;3;28;Basic;Annual;285;7;0;Lima;Claro
728;56;Female;41;7;4;30;Premium;Quarterly;473;19;1;Lima;Claro
729;18;Female;52;23;6;9;Standard;Monthly;946;20;0;Lima;Claro
730;51;Female;46;13;1;23;Standard;Quarterly;937;22;0;Lima;Claro
